UF,PB
Cidade,ESPERANCA
Nome Posto,ESPERANCA/SAO MIGUEL
Latitude,-6.993611111111111
Longitude,-35.83305555555556
Codigo,635115
Qtd. Anos,23
Ano,Maxima
1996,50
1997,45
1998,32
1999,42
2000,91
2001,63.2
2002,45
2003,52.2
2004,65
2005,74.5
2006,61.4
2007,36.5
2008,54
2009,118
2010,45
2011,118.7
2012,43.5
2013,47
2014,60
2015,45.1
2016,44
2017,77
2018,58.2
