UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE_Bodocongó
Latitude,-7.215
Longitude,-35.92388888888889
Codigo,735212
Qtd. Anos,25
Ano,Maxima
1994,102.6
1995,120
1996,102.3
1997,108.3
1998,32.4
1999,47.5
2000,65.2
2001,65.5
2002,122
2003,80
2004,115.8
2005,75.1
2006,41
2007,85.5
2008,84.3
2009,57.2
2010,52.4
2011,49.7
2012,30
2013,95.8
2014,100.1
2015,115.2
2016,80.4
2017,51.8
2018,54
