UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE_Bairro das Cidades
Latitude,-7.273888888888889
Longitude,-35.93194444444444
Codigo,735213
Qtd. Anos,24
Ano,Maxima
1994,48.4
1995,40
1996,55
1997,68.7
1998,37.2
1999,47
2000,78.5
2001,54.2
2002,40
2003,41
2004,74.2
2005,46.1
2006,42.7
2007,35
2008,55.9
2009,55.3
2010,75.3
2011,133.9
2012,56
2013,47.4
2014,34
2015,58.1
2016,49
2018,41.2
