UF,PB
Cidade,AROEIRAS
Nome Posto,FAZENDA LAGOA DOS MARCOS
Latitude,-7.533333333333333
Longitude,-35.81666666666667
Codigo,735012
Qtd. Anos,32
Ano,Maxima
1962,14.3
1963,75.5
1964,55.4
1965,28.2
1966,56.1
1967,27.2
1968,31.4
1969,79.9
1970,92.2
1971,31.2
1972,51.2
1973,65.3
1974,165.1
1975,76.3
1976,51.2
1977,102.2
1978,67.6
1979,37.2
1980,41.3
1981,81.5
1982,52.5
1983,20.5
1984,81.3
1985,61.3
1986,40.2
1987,87.4
1988,53.1
1989,47.2
1990,29.5
1991,106.2
1993,35.1
1994,19.2
