UF,PB
Cidade,MASSARANDUBA
Nome Posto,MASSARANDUBA
Latitude,-7.183333333333334
Longitude,-35.733333333333334
Codigo,735163
Qtd. Anos,25
Ano,Maxima
1994,44
1995,52.4
1996,79.8
1997,46.4
1998,45
1999,76.4
2000,77.2
2001,45
2002,34.6
2003,66
2004,57
2005,58.4
2006,68
2007,46.6
2008,62.6
2009,66.8
2010,53
2011,78
2012,50.1
2013,71.1
2014,46.5
2015,34.6
2016,21.8
2017,70.6
2018,42
