UF,PB
Cidade,ALGODAO DE JANDAIRA
Nome Posto,ALGODAO DE JANDAIRA
Latitude,-6.9061111111111115
Longitude,-36.0075
Codigo,636075
Qtd. Anos,25
Ano,Maxima
1994,83.4
1995,57.8
1996,81.6
1997,46.2
1998,19.2
1999,70.5
2000,92.1
2001,42.4
2002,26.8
2003,47.2
2004,83.3
2005,51.2
2006,47.6
2007,38.5
2008,76
2009,57
2010,48.9
2011,85.2
2012,25
2013,13.8
2014,29.3
2015,63.5
2016,47
2017,79.3
2018,45
