UF,PB
Cidade,CUBATI
Nome Posto,CUBATI
Latitude,-6.8630555555555555
Longitude,-36.35138888888889
Codigo,636073
Qtd. Anos,23
Ano,Maxima
1996,39
1997,39.4
1998,9.8
1999,52
2000,78.2
2001,27
2002,54.2
2003,78
2004,88.2
2005,78
2006,61
2007,54
2008,105
2009,84.3
2010,51.7
2011,71.6
2012,36
2013,32.2
2014,38.1
2015,46.6
2016,32.5
2017,31.8
2018,33.6
