UF,PB
Cidade,SUME
Nome Posto,SUME/FAZENDA BANANEIRAS
Latitude,-7.506666666666667
Longitude,-36.963055555555556
Codigo,736076
Qtd. Anos,24
Ano,Maxima
1994,50
1995,92
1996,64
1997,70
1998,98
1999,110
2000,101
2001,76.4
2002,105
2003,171
2004,116
2005,101
2006,50.2
2007,107.2
2008,101.2
2009,115.2
2010,57.2
2011,101
2012,15.2
2013,35
2014,57
2015,67
2016,81
2017,50
