UF,PB
Cidade,AREIAL
Nome Posto,AREIAL
Latitude,-7.016666666666667
Longitude,-35.86666666666667
Codigo,735160
Qtd. Anos,25
Ano,Maxima
1994,53
1995,44
1996,67.2
1997,34.8
1998,32
1999,48.8
2000,50.8
2001,68
2002,35.7
2003,34.3
2004,73.8
2005,61.2
2006,42.8
2007,48.5
2008,58.3
2009,87.4
2010,50.9
2011,72.5
2012,51.7
2013,36.6
2014,52.5
2015,29.1
2016,65.1
2017,71.3
2018,38
