UF,PB
Cidade,JUAZEIRINHO
Nome Posto,JUAZERINHO
Latitude,-7.068333333333333
Longitude,-36.580000000000005
Codigo,736070
Qtd. Anos,25
Ano,Maxima
1994,55
1995,64
1996,37
1997,78.6
1998,37.2
1999,90
2000,100
2001,91.4
2002,74.6
2003,99.6
2004,58
2005,84
2006,117.4
2007,46.3
2008,80.9
2009,78.1
2010,87.3
2011,84
2012,32.5
2013,45.3
2014,71.6
2015,41.3
2016,89
2017,27.7
2018,89.4
