UF,PB
Cidade,SAO JOSE DE ESPINHARAS
Nome Posto,SAO JOSE DE ESPINHARAS
Latitude,-6.848055555555555
Longitude,-37.32638888888889
Codigo,637080
Qtd. Anos,23
Ano,Maxima
1994,100
1995,70
1996,65.8
1997,78.6
1998,24.2
1999,105
2000,52
2001,66
2002,82.2
2003,45
2004,115
2005,73.6
2006,64
2007,109.3
2008,135
2009,69.1
2010,65
2011,71.5
2012,29.6
2013,67
2014,162
2015,75
2016,109.4
