UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE/SITIO MASSAPE DE GALANTE
Latitude,-7.313055555555556
Longitude,-35.841944444444444
Codigo,735186
Qtd. Anos,22
Ano,Maxima
1994,21
1995,96
1996,45.3
1997,75
1998,43.2
1999,72.8
2000,90.2
2001,40.3
2002,30.4
2003,30
2004,60
2005,35
2006,54.5
2007,40.3
2008,40
2009,48.9
2010,137.1
2011,101.5
2012,53.5
2013,40.7
2014,58.8
2015,41
