UF,PB
Cidade,DUAS ESTRADAS
Nome Posto,DUAS ESTRADAS
Latitude,-6.689722222222223
Longitude,-35.41972222222222
Codigo,635121
Qtd. Anos,22
Ano,Maxima
1996,87.6
1997,57
1998,67
1999,83.1
2001,27.9
2002,85.9
2003,100
2004,100
2005,60.3
2006,46.2
2007,100.5
2008,66
2009,83.7
2010,65.8
2011,76
2012,61
2013,50.6
2014,96.1
2015,52.2
2016,83.5
2017,73
2018,61.2
