UF,PB
Cidade,MARI
Nome Posto,MARI
Latitude,-7.053611111111111
Longitude,-35.32
Codigo,735190
Qtd. Anos,23
Ano,Maxima
1996,90
1997,49.2
1998,43
1999,97.4
2000,100.6
2001,42
2002,75.5
2003,117.9
2004,139.5
2005,62.9
2006,76.1
2007,61.2
2008,75.4
2009,82.5
2010,57.2
2011,91
2012,80
2013,79.2
2014,65.1
2015,74.4
2016,63.8
2017,88.9
2018,96
