UF,PB
Cidade,SAO JOSE DO SABUGI
Nome Posto,SAO JOSE DO SABUGI
Latitude,-6.774166666666667
Longitude,-36.8
Codigo,636069
Qtd. Anos,25
Ano,Maxima
1994,75
1995,147.8
1996,75
1997,45.8
1998,23.2
1999,76.3
2000,66.2
2001,52.7
2002,49
2003,83
2004,81
2005,57.8
2006,61.2
2007,64.6
2008,131.2
2009,66.8
2010,47.8
2011,89.4
2012,67.5
2013,21.6
2014,50.9
2015,74.4
2016,58.5
2017,47.2
2018,109.2
