UF,PB
Cidade,EMAS
Nome Posto,EMAS
Latitude,-7.1
Longitude,-37.766666666666666
Codigo,737053
Qtd. Anos,25
Ano,Maxima
1994,90
1995,61.6
1996,48
1997,41.7
1998,55
1999,99
2000,44.8
2001,44
2002,94.2
2003,96
2004,87.5
2005,95.6
2006,133.2
2007,84.3
2008,100.1
2009,96.6
2010,58.6
2011,123.3
2012,53.3
2013,101
2014,71.3
2015,61.4
2016,82.2
2017,47.1
2018,37.7
