UF,PB
Cidade,DIAMANTE
Nome Posto,DIAMANTE
Latitude,-7.422777777777778
Longitude,-38.26611111111111
Codigo,738074
Qtd. Anos,24
Ano,Maxima
1995,25.5
1996,62
1997,79
1998,65.5
1999,159.1
2000,74.5
2001,63.4
2002,80
2003,112.2
2004,78.3
2005,123.5
2006,60
2007,75.5
2008,110
2009,82.9
2010,60.1
2011,59.4
2012,42
2013,112
2014,60
2015,68
2016,63
2017,95
2018,75
