UF,PB
Cidade,GURINHEM
Nome Posto,BELEM
Latitude,-6.716666666666667
Longitude,-35.5
Codigo,635066
Qtd. Anos,25
Ano,Maxima
1994,82.6
1995,39.5
1996,56.4
1997,91
1998,46
1999,113
2000,89
2001,36
2002,56.4
2003,80
2004,140.3
2005,41.6
2006,39.1
2007,115.5
2008,92.2
2009,126
2010,50.8
2011,52.2
2012,30.6
2013,38.2
2014,88.8
2015,73.8
2016,71.3
2017,63.6
2018,72.3
