UF,PB
Cidade,PIRPIRITUBA
Nome Posto,PIRPIRITUBA
Latitude,-6.781111111111111
Longitude,-35.49472222222222
Codigo,635124
Qtd. Anos,23
Ano,Maxima
1996,70.4
1997,76.4
1998,31.6
1999,69
2000,85
2001,40.6
2002,121.6
2003,36.6
2004,141.3
2005,56.4
2006,48.7
2007,88.6
2008,91
2009,137
2010,41
2011,76.1
2012,51
2013,38
2014,65.2
2015,45
2016,56
2017,68.5
2018,58.3
