UF,PB
Cidade,SANTANA DE MANGUEIRA
Nome Posto,SANTANA DE MANGUEIRA
Latitude,-7.550277777777778
Longitude,-38.33527777777778
Codigo,738079
Qtd. Anos,25
Ano,Maxima
1994,47.9
1995,128
1996,121.5
1997,66
1998,32.4
1999,75.6
2000,96
2001,87.5
2002,81.5
2003,87.3
2004,92.1
2005,48
2006,78
2007,71.8
2008,64.5
2009,81.2
2010,63.8
2011,78.6
2012,36
2013,84.6
2014,66.6
2015,53
2016,79.9
2017,66.7
2018,45
