UF,PB
Cidade,CAAPORA
Nome Posto,CAAPORA
Latitude,-7.515555555555555
Longitude,-34.91722222222222
Codigo,734043
Qtd. Anos,22
Ano,Maxima
1996,39.5
1997,74.4
1998,58.8
1999,53.9
2000,208.2
2001,67.4
2002,70.3
2003,105.2
2004,172.1
2005,65.9
2006,76.5
2007,80.6
2008,87.2
2009,112.3
2010,70.5
2011,133.7
2012,134.5
2013,161.5
2014,84.5
2015,84
2016,8.5
2017,33
