UF,PB
Cidade,SANTANA DOS GARROTES
Nome Posto,SANTANA DOS GARROTES
Latitude,-7.383333333333334
Longitude,-37.98972222222222
Codigo,737074
Qtd. Anos,25
Ano,Maxima
1994,59
1995,100
1996,54.2
1997,100
1998,55
1999,55
2000,64.4
2001,86
2002,53
2003,77
2004,213
2005,77.6
2006,77
2007,3.2
2008,117
2009,98.7
2010,76
2011,96
2012,65
2013,146
2014,77.5
2015,85
2016,65
2017,74
2018,70
