UF,PB
Cidade,CACHOEIRA DOS INDIOS
Nome Posto,CACHOEIRA DOS INDIOS
Latitude,-6.929722222222223
Longitude,-38.67805555555555
Codigo,638108
Qtd. Anos,24
Ano,Maxima
1995,13.1
1996,93
1997,95.2
1998,87.1
1999,58.2
2000,118.2
2001,74.5
2002,52
2003,68
2004,96
2005,84
2006,69.7
2007,55.1
2008,127.6
2009,66.5
2010,87.2
2011,65.4
2012,75
2013,75
2014,62.5
2015,61
2016,94.2
2017,58.6
2018,62.2
