UF,PB
Cidade,SAO VICENTE DO SERIDO
Nome Posto,SAO VICENTE DO SERIDO
Latitude,-6.935555555555556
Longitude,-36.37722222222222
Codigo,636074
Qtd. Anos,22
Ano,Maxima
1996,54
1997,43
1998,9.5
1999,36.6
2000,103
2001,50.7
2002,75.8
2003,55.2
2004,70
2005,52
2006,124
2007,38
2008,118
2009,96
2010,144
2011,71
2012,61.5
2013,43.3
2014,81
2015,38
2016,74.5
2018,8.1
