UF,PB
Cidade,LAGOA DE DENTRO
Nome Posto,LAGOA DE DENTRO
Latitude,-6.6625000000000005
Longitude,-35.36611111111111
Codigo,635122
Qtd. Anos,24
Ano,Maxima
1995,53.6
1996,60.2
1997,84
1998,59
1999,78
2000,58
2001,44.9
2002,96.8
2003,70.1
2004,129.5
2005,48.5
2006,46.1
2007,112.2
2008,58.2
2009,88.3
2010,74.2
2011,69.5
2012,75.1
2013,58.8
2014,67.2
2015,63.5
2016,77.9
2017,65.3
2018,51.2
