UF,PB
Cidade,PILOES
Nome Posto,ACUDE PILOES
Latitude,-6.666666666666667
Longitude,-38.516666666666666
Codigo,638046
Qtd. Anos,40
Ano,Maxima
1941,87.3
1942,89.5
1946,62
1947,97
1948,71.2
1949,55.6
1950,103.7
1951,111.8
1952,66.7
1953,62.3
1954,107.3
1955,52
1956,79
1957,81.9
1958,85
1959,64.4
1960,57.9
1961,96
1962,124.2
1963,124
1964,136
1965,60
1966,68
1967,116
1968,59
1969,60
1970,74
1971,95
1972,75
1973,54.2
1974,84
1975,118
1976,97
1977,83
1978,67
1979,82
1980,71
1981,85.2
1982,108
1983,62
