UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE_Cruzeiro
Latitude,-7.248888888888889
Longitude,-35.91694444444444
Codigo,735211
Qtd. Anos,25
Ano,Maxima
1994,59
1995,116
1996,42.8
1997,55.6
1998,32.2
1999,62.4
2000,63
2001,93.8
2002,40.1
2003,47.2
2004,74.5
2005,50.2
2006,59.9
2007,64.2
2008,30.7
2009,114.1
2010,97.4
2011,97.6
2012,68.7
2013,92.6
2014,59.1
2015,31.7
2016,45.4
2017,82
2018,43.9
