UF,PB
Cidade,SOLANEA
Nome Posto,SOLANEA
Latitude,-6.75
Longitude,-35.65
Codigo,635068
Qtd. Anos,25
Ano,Maxima
1994,71.3
1995,52
1996,37
1997,81.4
1998,39
1999,75.8
2000,97
2001,62.2
2002,40.2
2003,56.8
2004,97.5
2005,57.3
2006,46.7
2007,89
2008,88.6
2009,76.2
2010,46
2011,104.2
2012,55.1
2013,41.8
2014,65.2
2015,55.8
2016,107
2017,70
2018,64.2
