UF,PB
Cidade,SALGADINHO
Nome Posto,CAMPO DE SANTANA/ TACIMA
Latitude,-6.4863888888888885
Longitude,-35.632777777777775
Codigo,635107
Qtd. Anos,24
Ano,Maxima
1995,42.5
1996,90
1997,105
1998,48.4
1999,96.3
2000,110
2001,22.4
2002,44.4
2003,61
2004,100.2
2005,122
2006,42.3
2007,90.6
2008,83.9
2009,70
2010,88.6
2011,118.5
2012,38.8
2013,88
2014,49.7
2015,34.8
2016,81.6
2017,42.2
2018,39.6
