UF,PB
Cidade,AMPARO
Nome Posto,AMPARO
Latitude,-7.569722222222222
Longitude,-37.06388888888888
Codigo,737060
Qtd. Anos,21
Ano,Maxima
1998,76
1999,72
2000,56
2001,67
2002,98.5
2003,95.7
2004,130.4
2005,42.2
2006,48.5
2007,100.7
2008,78.2
2009,93.1
2010,117.4
2011,87.3
2012,23.5
2013,42
2014,67.8
2015,149.4
2016,84.5
2017,147.4
2018,101.4
