UF,PB
Cidade,JACARAU
Nome Posto,JACARAU
Latitude,-6.613611111111111
Longitude,-35.291666666666664
Codigo,635137
Qtd. Anos,25
Ano,Maxima
1994,97.1
1995,69
1996,96
1997,68.1
1998,73.6
1999,91.2
2000,74.5
2001,47.4
2002,62
2003,67.3
2004,69.4
2005,57
2006,45.2
2007,156.6
2008,76.4
2009,79.4
2010,83.4
2011,86.4
2012,67.3
2013,85.6
2014,98.3
2015,76.6
2016,115.2
2017,77.4
2018,82
