UF,PB
Cidade,BOQUEIRAO
Nome Posto,BOQUEIRAO/ACUDE BOQUEIRAO
Latitude,-7.314444444444444
Longitude,-36.51444444444444
Codigo,736067
Qtd. Anos,25
Ano,Maxima
1994,85
1995,43
1996,31.2
1997,73.6
1998,16.5
1999,25.8
2000,27
2001,98
2002,68
2003,27.2
2004,96
2005,44.2
2006,53
2007,48.9
2008,89.4
2009,61
2010,68.6
2011,137
2012,33.1
2013,97.7
2014,54.4
2015,18.6
2016,29.7
2017,32
2018,81.5
