UF,PB
Cidade,REMIGIO
Nome Posto,REMIGIO
Latitude,-6.966944444444445
Longitude,-35.79138888888889
Codigo,635116
Qtd. Anos,24
Ano,Maxima
1995,28.2
1996,72.6
1997,52
1998,62.8
1999,48.8
2000,84
2001,79.6
2002,65
2003,63.8
2004,80.4
2005,53
2006,47.6
2007,52
2008,65.6
2009,117
2010,38.4
2011,142.8
2012,82.8
2013,45
2014,74
2015,48.4
2016,71
2017,77.8
2018,48.9
