UF,PB
Cidade,BAYEUX
Nome Posto,BAYEUX_Alto da Boa Vista
Latitude,-7.133055555555555
Longitude,-34.94
Codigo,734045
Qtd. Anos,25
Ano,Maxima
1994,81
1995,107.2
1996,66
1997,90.8
1998,15.6
1999,41
2000,71
2001,36.6
2002,71
2003,34
2004,79.4
2005,65.4
2006,54.2
2007,67.2
2008,85.4
2009,49.5
2010,48.2
2011,47.5
2012,45.2
2013,28.5
2014,37
2015,74.7
2016,42.3
2017,72.5
2018,46.8
