UF,PB
Cidade,SAO BENTO
Nome Posto,SAO BENTO
Latitude,-6.483333333333333
Longitude,-37.45
Codigo,637045
Qtd. Anos,25
Ano,Maxima
1994,65
1995,54
1996,140
1997,52
1998,65
1999,69
2000,92
2001,81.2
2002,99.6
2003,45.2
2004,91.4
2005,75
2006,90
2007,72.2
2008,138.4
2009,93.4
2010,128.6
2011,105.4
2012,80.7
2013,117.5
2014,98
2015,65
2016,83.5
2017,101
2018,52
