UF,PB
Cidade,ALAGOA GRANDE
Nome Posto,ALAGOA GRANDE_Centro
Latitude,-7.038888888888889
Longitude,-35.63111111111111
Codigo,735207
Qtd. Anos,24
Ano,Maxima
1994,61
1995,56.9
1996,96
1997,114.5
1998,41.2
1999,99
2000,83.6
2001,79.7
2002,70.7
2003,49.2
2004,109
2005,118
2006,72
2007,38.3
2008,49.2
2009,30.5
2010,43.2
2011,78.4
2012,72.2
2013,73.2
2014,57.7
2015,40.3
2016,40.8
2017,76
