UF,PB
Cidade,BOM JESUS
Nome Posto,BOM JESUS
Latitude,-6.815555555555555
Longitude,-38.654444444444444
Codigo,638107
Qtd. Anos,22
Ano,Maxima
1995,32.2
1996,92.8
1997,92.6
1998,63.4
1999,97.4
2000,114.6
2001,57.4
2002,76.8
2003,71.6
2004,82.6
2005,108.6
2006,164.6
2007,46.5
2008,113.4
2009,61.5
2010,49.2
2011,87.3
2012,102.3
2013,73.5
2014,145
2015,79.5
2016,95
