UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE/SAO JOSE DA MATA
Latitude,-7.189722222222223
Longitude,-35.98444444444444
Codigo,735179
Qtd. Anos,25
Ano,Maxima
1994,37
1995,44.7
1996,50.2
1997,16.2
1998,29.4
1999,44
2000,106
2001,67.5
2002,50
2003,34.3
2004,56
2005,54.8
2006,55.9
2007,28.7
2008,75
2009,68
2010,74
2011,120
2012,58.1
2013,34.5
2014,50
2015,19.3
2016,47.4
2017,70
2018,41.7
