UF,PB
Cidade,SANTA TERESINHA
Nome Posto,SANTA TERESINHA
Latitude,-7.0841666666666665
Longitude,-37.44499999999999
Codigo,737075
Qtd. Anos,25
Ano,Maxima
1994,73
1995,98.4
1996,89.3
1997,53.2
1998,54.3
1999,125.2
2000,61.2
2001,53.2
2002,135
2003,72.3
2004,94.5
2005,104.6
2006,79.4
2007,117
2008,141
2009,108
2010,93.1
2011,71.1
2012,39
2013,82.7
2014,131.5
2015,29.2
2016,99.3
2017,73.6
2018,84.8
