UF,PB
Cidade,LAGOA SECA
Nome Posto,LAGOA SECA
Latitude,-7.155555555555556
Longitude,-35.85722222222223
Codigo,735181
Qtd. Anos,24
Ano,Maxima
1995,58.2
1996,81.2
1997,68.6
1998,39.8
1999,55.6
2000,70.2
2001,72.3
2002,53.6
2003,68
2004,81
2005,48.9
2006,67.4
2007,33.3
2008,49.4
2009,59.3
2010,71.3
2011,114.6
2012,67.9
2013,82.7
2014,76.4
2015,40.3
2016,68.1
2017,98.1
2018,53.8
