UF,PB
Cidade,BAIA DA TRAICAO
Nome Posto,BAIA DA TRAICAO
Latitude,-6.671388888888889
Longitude,-34.95388888888889
Codigo,634000
Qtd. Anos,23
Ano,Maxima
1995,114.4
1996,104.9
1998,143.6
1999,67.6
2000,152.4
2001,99.4
2002,78.4
2003,126.6
2004,115.5
2005,75
2006,68.8
2007,135.4
2008,109.6
2009,100
2010,86
2011,132.9
2012,81
2013,188.6
2014,152.4
2015,101.7
2016,103.1
2017,89.3
2018,74.2
