UF,PB
Cidade,JUAREZ TAVORA
Nome Posto,JUAREZ TAVORA
Latitude,-7.166666666666667
Longitude,-35.55
Codigo,735162
Qtd. Anos,25
Ano,Maxima
1994,59.6
1995,42
1996,89.8
1997,119.2
1998,25.5
1999,49.2
2000,75.2
2001,51.2
2002,53.5
2003,92
2004,64.2
2005,43.2
2006,61
2007,78.3
2008,53.5
2009,46.5
2010,70
2011,96.6
2012,96.4
2013,64
2014,41.5
2015,39.3
2016,50.2
2017,108
2018,68.1
