UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE_Jardim Paulistano
Latitude,-7.251944444444445
Longitude,-35.894999999999996
Codigo,735210
Qtd. Anos,24
Ano,Maxima
1995,40.3
1996,115.2
1997,63.9
1998,62.7
1999,85.9
2000,99.5
2001,33.4
2002,98
2003,84.3
2004,45.9
2005,52
2006,105
2007,88
2008,58.4
2009,74.3
2010,57.5
2011,123.3
2012,131.2
2013,82.8
2014,65.7
2015,87.8
2016,82.1
2017,98.6
2018,78.4
