UF,PB
Cidade,COREMAS
Nome Posto,COREMAS/ACUDE COREMAS
Latitude,-7.025
Longitude,-37.94277777777778
Codigo,737066
Qtd. Anos,25
Ano,Maxima
1994,90
1995,71.9
1996,94
1997,89
1998,56.8
1999,94
2000,72.2
2001,76.8
2002,118
2003,103.5
2004,116.3
2005,64.8
2006,80.2
2007,65.8
2008,94.6
2009,149.5
2010,129.5
2011,92.6
2012,31.2
2013,73.5
2014,120.5
2015,103.1
2016,111.5
2017,84
2018,57.7
