UF,PB
Cidade,SERRA GRANDE
Nome Posto,SERRA GRANDE
Latitude,-7.214166666666667
Longitude,-38.37222222222222
Codigo,738099
Qtd. Anos,25
Ano,Maxima
1994,146
1995,105.2
1996,57.2
1997,70.2
1998,70.1
1999,76.3
2000,65
2001,75.2
2002,50.2
2003,64.2
2004,112.8
2005,92.8
2006,75
2007,91
2008,101.2
2009,116.3
2010,64
2011,83.6
2012,83
2013,96
2014,133
2015,69.1
2016,121.2
2017,101.4
2018,67.2
