UF,PB
Cidade,CONGO
Nome Posto,CONGO
Latitude,-7.802222222222222
Longitude,-36.65861111111111
Codigo,736068
Qtd. Anos,25
Ano,Maxima
1994,24.5
1995,87
1996,58.4
1997,86.2
1998,50
1999,93
2000,80
2001,47
2002,84
2003,71
2004,58.6
2005,170.2
2006,80
2007,79.3
2008,76
2009,127.6
2010,75.5
2011,76
2012,9.3
2013,57.5
2014,37.6
2015,65
2016,28.8
2017,58
2018,71
