UF,PB
Cidade,SANTA CECILIA
Nome Posto,SANTA CECILIA
Latitude,-7.740277777777778
Longitude,-35.880833333333335
Codigo,735206
Qtd. Anos,18
Ano,Maxima
2000,54.4
2001,10.1
2002,30.2
2003,37.8
2004,49.8
2005,62
2006,47.2
2008,77.3
2009,42.1
2010,80
2011,91
2012,45.2
2013,43.5
2014,71.8
2015,37.5
2016,30.2
2017,21.2
2018,2.5
