UF,PB
Cidade,SAO VICENTE DO SERIDO
Nome Posto,SAO VICENTE DO SERIDO/SERIDO
Latitude,-6.855277777777777
Longitude,-36.410555555555554
Codigo,636083
Qtd. Anos,23
Ano,Maxima
1994,77.8
1995,121.2
1996,61.6
1997,91.1
1998,28.5
1999,79.1
2000,79.2
2001,24.2
2002,76.1
2003,86.1
2004,106.6
2005,42.9
2008,102.2
2009,28.4
2010,154
2011,65
2012,35.2
2013,27.3
2014,53.2
2015,64.5
2016,60
2017,33.2
2018,12.8
