UF,PB
Cidade,CONDADO
Nome Posto,CONDADO-2
Latitude,-6.923055555555556
Longitude,-37.594722222222224
Codigo,637077
Qtd. Anos,25
Ano,Maxima
1994,91.5
1995,83.6
1996,132.5
1997,55.6
1998,67.2
1999,111.1
2000,117
2001,88.2
2002,75.4
2003,46.7
2004,111
2005,82.4
2006,63.8
2007,82.7
2008,145
2009,73.7
2010,173
2011,68
2012,43
2013,55
2014,65
2015,58
2016,74
2017,170
2018,81
