UF,PB
Cidade,SOSSEGO
Nome Posto,SOSSEGO
Latitude,-6.766388888888889
Longitude,-36.24666666666667
Codigo,636084
Qtd. Anos,22
Ano,Maxima
1994,40
1995,38.2
1996,46.4
1997,32.2
1998,10.3
1999,32
2000,58.5
2001,56.2
2002,60
2003,18.2
2004,68.3
2005,25
2009,58.3
2010,116.8
2011,93.1
2012,29.2
2013,60.7
2014,97.6
2015,30
2016,30
2017,26.5
2018,28
