UF,PB
Cidade,CAPIM
Nome Posto,CAPIM
Latitude,-6.922777777777778
Longitude,-35.17305555555555
Codigo,635129
Qtd. Anos,25
Ano,Maxima
1994,85.4
1995,51.2
1996,67.4
1997,64.2
1998,59.3
1999,63.8
2000,87.7
2001,45.4
2002,45
2003,98
2004,87.6
2005,68.9
2006,59.5
2007,152
2008,103.8
2009,83
2010,38.8
2011,79.7
2012,83.5
2013,65.5
2014,47.5
2015,49.4
2016,68.5
2017,90.1
2018,117.7
