UF,PB
Cidade,CABEDELO
Nome Posto,CABEDELO/EMATER
Latitude,-7.087777777777777
Longitude,-34.85
Codigo,734042
Qtd. Anos,18
Ano,Maxima
2001,41.5
2002,89
2003,101.7
2004,90
2005,112
2006,51.7
2007,119.1
2008,117.4
2009,131.2
2010,63.3
2011,152
2012,125.8
2013,142.4
2014,74
2015,89
2016,146
2017,141
2018,112.8
