UF,PB
Cidade,SAO JOSE DE PRINCESA
Nome Posto,SAO JOSE DE PRINCESA
Latitude,-7.741666666666667
Longitude,-38.09916666666667
Codigo,738080
Qtd. Anos,15
Ano,Maxima
2004,37.8
2005,57.6
2006,68.8
2007,80.2
2008,100.7
2009,109.7
2010,90.3
2011,69.3
2012,87.7
2013,61.3
2014,150
2015,61.3
2016,170
2017,68.2
2018,48.7
