UF,PB
Cidade,VISTA SERRANA
Nome Posto,VISTA SERRANA/DESTERRO DE MALTA
Latitude,-6.738611111111111
Longitude,-37.568333333333335
Codigo,637081
Qtd. Anos,25
Ano,Maxima
1994,60
1995,93
1996,78.1
1997,91.8
1998,33.6
1999,85.3
2000,65.6
2001,74.3
2002,68.8
2003,44.5
2004,157.4
2005,84.5
2006,82.2
2007,106
2008,122
2009,71.7
2010,94
2011,92
2012,41
2013,85.5
2014,89
2015,106
2016,105
2017,72
2018,71
