UF,PB
Cidade,JOAO PESSOA
Nome Posto,JOAO PESSOA/MANGABEIRA
Latitude,-7.197222222222223
Longitude,-34.81305555555555
Codigo,734038
Qtd. Anos,23
Ano,Maxima
1996,201
1997,70.2
1998,138.4
1999,61
2000,139.6
2001,70.8
2002,134.2
2003,149
2004,114.6
2005,87.2
2006,63.6
2007,115.6
2008,150.7
2009,97.6
2010,58.2
2011,94.8
2012,138
2013,189.4
2014,83.8
2015,76.1
2016,121.8
2017,136.5
2018,98.9
