UF,PB
Cidade,ITATUBA
Nome Posto,ITATUBA
Latitude,-7.383333333333334
Longitude,-35.65
Codigo,735161
Qtd. Anos,24
Ano,Maxima
1994,61.2
1995,50.6
1996,38
1997,39
1998,27.8
1999,32.8
2000,66.4
2001,70.1
2002,55.2
2003,65.9
2004,97.3
2005,53.3
2006,46.3
2007,75
2008,67.4
2009,54.5
2010,90.3
2011,143
2012,53
2014,98
2015,19.7
2016,48.5
2017,55
2018,64.1
