UF,PB
Cidade,ARARA
Nome Posto,ARARA
Latitude,-6.831388888888888
Longitude,-35.7625
Codigo,635110
Qtd. Anos,23
Ano,Maxima
1996,35.1
1997,36.5
1998,32.3
1999,36.4
2000,48
2001,78.6
2002,62
2003,37.1
2004,111.4
2005,46
2006,46.9
2007,65.5
2008,78
2009,58.1
2010,29.9
2011,68.2
2012,32.2
2013,65.6
2014,47.3
2015,37.8
2016,82.2
2017,53.8
2018,76.4
