UF,PB
Cidade,MAE D'AGUA
Nome Posto,MAE D'AGUA
Latitude,-7.2572222222222225
Longitude,-37.42527777777777
Codigo,737069
Qtd. Anos,25
Ano,Maxima
1994,152.2
1995,75.5
1996,76.5
1997,84
1998,36
1999,92.3
2000,93
2001,44
2002,112
2003,67
2004,90
2005,65
2006,50
2007,57
2008,77.5
2009,71.5
2010,88.5
2011,67.3
2012,36.8
2013,67.6
2014,81
2015,64.2
2016,78.4
2017,81.2
2018,105
