UF,PB
Cidade,OURO VELHO
Nome Posto,OURO VELHO
Latitude,-7.620555555555556
Longitude,-37.15083333333333
Codigo,737061
Qtd. Anos,24
Ano,Maxima
1995,12
1996,56
1997,49
1998,55
1999,151.2
2000,101
2001,44
2002,60.3
2003,65.2
2004,107.6
2005,105
2006,105
2007,57.3
2008,97.2
2009,122
2010,142.2
2011,110.6
2012,28
2013,63
2014,93
2015,42
2016,70
2017,145.3
2018,52
