UF,PB
Cidade,PATOS
Nome Posto,PATOS/EMBRAPA
Latitude,-7.0008333333333335
Longitude,-37.31305555555555
Codigo,737055
Qtd. Anos,25
Ano,Maxima
1994,78.5
1995,75
1996,102.2
1997,90
1998,52.4
1999,79
2000,54.8
2001,49.2
2002,52
2003,49.5
2004,38.4
2005,88
2006,81
2007,91
2008,160.4
2009,284.6
2010,74.5
2011,79.2
2012,44.7
2013,57
2014,149
2015,75.6
2016,58.8
2017,107.1
2018,45.7
