UF,PB
Cidade,SERRA DA RAIZ
Nome Posto,SERRA DA RAIZ
Latitude,-6.685277777777778
Longitude,-35.44361111111111
Codigo,635120
Qtd. Anos,24
Ano,Maxima
1995,41.9
1996,76.6
1997,85
1998,58.4
1999,79.8
2000,86.2
2001,46.8
2002,88
2003,85.2
2004,122
2005,86
2006,30.2
2007,122.2
2008,79.1
2009,99.5
2010,77.2
2011,98
2012,70
2013,53
2014,88.8
2015,51.4
2016,47.8
2017,49
2018,102
