UF,PB
Cidade,NOVA PALMEIRA
Nome Posto,NOVA PALMEIRA
Latitude,-6.679722222222223
Longitude,-36.42055555555555
Codigo,636072
Qtd. Anos,23
Ano,Maxima
1996,33.5
1997,78
1998,35
1999,53
2000,89
2001,28.3
2002,50
2003,65.4
2004,46.4
2005,35
2006,88.7
2007,35.7
2008,82.8
2009,82.9
2010,63.1
2011,75.8
2012,12.5
2013,27
2014,72
2015,41
2016,38.7
2017,23.8
2018,84.7
