UF,PB
Cidade,PILOEZINHOS
Nome Posto,PILOEZINHOS
Latitude,-6.845833333333333
Longitude,-35.54222222222222
Codigo,635112
Qtd. Anos,20
Ano,Maxima
1996,35
1997,58.6
1998,28
1999,63
2000,103
2001,50
2002,51
2003,82
2004,142.8
2005,79.9
2006,22.9
2010,11.6
2011,81.6
2012,72.8
2013,72
2014,83.9
2015,56.6
2016,95.7
2017,90
2018,86.4
