UF,PB
Cidade,PAULISTA
Nome Posto,SITIO CURRALINHO
Latitude,-6.580277777777778
Longitude,-37.60583333333334
Codigo,637075
Qtd. Anos,19
Ano,Maxima
2000,51
2001,87
2002,76.4
2003,83.3
2004,106.4
2005,102.7
2006,210
2007,95.2
2008,85.7
2009,79
2010,78.8
2011,69.3
2012,31
2013,74.7
2014,70
2015,44.7
2016,67.3
2017,26.5
2018,70
